ticket_id,company_id,company_size_cat,industry_cat,customer_tier_cat,org_users,region_cat,past_30d_tickets,past_90d_incidents,product_area_cat,booking_channel_cat,reported_by_role_cat,customers_affected,error_rate_pct,downtime_min,payment_impact_flag,security_incident_flag,data_loss_flag,has_runbook,customer_sentiment_cat,description_length,priority_cat,customer_sentiment_missing,company_size_Medium,company_size_Small,industry_fintech,industry_gaming,industry_healthcare,industry_logistics,industry_media,industry_saas_b2b,customer_tier_Enterprise,customer_tier_Plus,region_APAC,region_EMEA,product_area_auth,product_area_billing,product_area_data_pipeline,product_area_mobile,product_area_notifications,booking_channel_email,booking_channel_phone,booking_channel_web,reported_by_role_devops,reported_by_role_finance,reported_by_role_product_manager,reported_by_role_support,customer_sentiment_neutral,customer_sentiment_positive
1000032047,100006,1,6,1,73,1,3,0,6,2,1,3,1.933966813,0,0,0,0,0,2,483,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0
1000032048,100003,1,7,2,100,1,4,1,5,1,1,11,1.122039325,0,0,0,0,0,2,365,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0
1000032049,100003,1,7,2,100,1,3,2,6,3,2,7,10.59705979,0,0,0,0,1,2,255,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0
1000032050,100007,3,7,3,5757,2,9,1,1,2,1,413,4.228549276,36,0,0,0,1,2,403,3,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,1,0
1000032051,100019,1,2,2,332,1,4,2,3,2,1,8,9.899051965,0,0,0,0,0,2,333,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0
1000032052,100002,3,1,3,5223,1,4,4,2,2,5,394,0.0,9,0,0,0,0,2,396,3,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
1000032053,100001,1,2,1,87,3,0,2,1,2,3,16,3.239101523,22,0,0,0,1,2,414,2,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0
1000032054,100022,2,3,3,596,2,5,1,5,3,3,37,0.412277802,12,0,0,0,1,1,312,2,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1000032055,100019,1,2,2,332,1,5,2,3,1,2,10,0.0,0,0,0,0,1,2,305,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0
1000032056,100019,1,2,2,332,1,2,4,6,4,1,14,2.123752918,16,0,0,0,0,2,257,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0
1000032057,100019,1,2,2,332,1,2,1,2,2,1,36,0.71210105,0,0,0,0,1,3,366,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1
1000032058,100004,1,3,2,118,3,2,0,5,1,2,12,6.888880729,7,0,0,0,1,2,406,1,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0
1000032059,100007,3,7,3,5757,1,3,1,3,4,1,241,8.036972536,16,0,0,0,1,1,476,3,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0
1000032060,100025,2,3,2,547,2,2,0,5,2,1,28,0.290945997,0,0,0,0,0,1,301,1,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0
1000032061,100010,3,3,2,5353,1,10,2,1,2,1,543,3.165657265,11,0,0,0,1,2,438,2,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0
1000032062,100011,1,4,1,74,3,1,3,6,2,1,4,3.548943018,0,0,0,0,0,2,372,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0
1000032063,100007,3,7,3,5757,1,12,4,5,4,1,749,2.116282105,0,0,0,0,1,1,424,2,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
1000032064,100009,2,7,3,639,2,4,1,1,1,2,169,2.206868493,5,0,0,0,1,1,450,2,0,1,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0
1000032065,100017,1,3,1,150,3,3,2,5,1,1,3,2.507546423,0,0,0,0,1,2,317,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0
1000032066,100005,3,6,2,4799,2,7,3,4,1,3,672,13.00789657,0,0,0,0,1,2,545,2,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1,0,1,0
1000032067,100010,3,3,2,5353,1,10,5,4,4,3,266,6.72686916,0,0,0,0,1,1,556,2,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
1000032068,100003,1,7,2,100,1,6,1,3,1,5,4,0.981208489,0,0,0,0,1,2,432,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0
1000032069,100020,2,4,2,481,1,5,2,5,2,1,6,1.07023244,8,0,0,0,0,2,247,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0
1000032070,100022,2,3,3,596,2,8,4,6,3,1,81,2.353056527,16,0,0,0,1,2,366,2,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0
1000032071,100007,3,7,3,5757,1,6,5,6,3,3,98,7.076253641,1,0,0,0,0,3,477,2,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1
1000032072,100009,2,7,3,639,2,1,1,6,2,1,62,3.194461042,24,0,0,0,1,3,312,2,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,1
1000032073,100010,3,3,2,5353,1,2,1,5,2,4,438,1.075698444,10,0,0,0,1,2,406,2,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0
1000032074,100008,1,7,1,82,3,4,0,5,2,5,0,1.812582033,2,0,0,0,0,2,182,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
1000032075,100002,3,1,3,5223,1,12,4,2,1,1,657,1.689832946,0,1,0,0,0,2,703,3,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0
1000032076,100004,1,3,2,118,3,1,1,3,2,4,15,1.924134262,0,0,0,0,1,2,350,1,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0
1000032077,100019,1,2,2,332,1,1,1,5,1,5,52,1.538177853,2,0,0,0,1,2,429,2,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
1000032078,100014,1,1,1,133,2,0,4,2,1,1,5,5.101203155,25,1,0,0,0,2,204,2,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,1,0
1000032079,100015,1,7,1,126,3,0,1,5,1,4,2,2.310240996,11,0,0,0,0,2,290,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0
1000032080,100023,1,5,1,101,1,2,1,5,3,1,4,4.201730557,4,0,0,0,0,3,471,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
1000032081,100023,1,5,1,101,1,1,1,2,1,2,8,4.465958147,0,0,0,0,1,2,280,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0
1000032082,100015,1,7,1,126,3,1,1,6,1,1,7,1.605765636,21,0,0,0,0,2,241,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0
1000032083,100017,1,3,1,150,3,0,1,1,2,4,18,4.544102446,14,0,0,0,0,1,231,2,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0
1000032084,100009,2,7,3,639,2,1,2,3,2,4,4,1.063596956,33,1,0,0,1,2,382,2,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0
1000032085,100018,3,3,2,5721,2,3,2,1,3,3,1037,6.472283466,6,0,0,0,1,1,486,3,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0
1000032086,100016,2,2,1,454,3,5,2,3,2,2,25,3.733449822,17,0,0,0,1,2,361,2,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0
1000032087,100010,3,3,2,5353,1,3,6,4,1,3,443,17.85662316,0,0,0,0,1,2,444,2,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0
1000032088,100007,3,7,3,5757,2,5,5,6,3,4,132,7.126407845,27,0,0,0,1,1,414,3,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0
1000032089,100012,1,4,1,71,3,3,0,1,1,1,18,2.928806493,0,0,0,0,1,2,431,1,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0
1000032090,100015,1,7,1,126,3,1,1,3,3,2,2,5.208025495,2,0,0,0,0,2,286,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
1000032091,100012,1,4,1,71,3,1,2,3,1,1,6,6.783097026,3,0,0,0,1,3,368,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1
1000032092,100022,2,3,3,596,2,3,5,3,3,3,6,2.991667869,0,0,0,0,1,2,251,1,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0
1000032093,100018,3,3,2,5721,1,3,1,1,3,2,796,6.428108672,32,0,0,0,1,2,471,3,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0
1000032094,100023,1,5,1,101,1,3,1,1,2,4,8,6.061699582,48,0,0,0,1,2,275,2,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0
1000032095,100008,1,7,1,82,3,2,2,2,2,2,12,0.0,3,0,0,0,0,2,370,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0
1000032096,100018,3,3,2,5721,1,10,5,4,4,5,3483,5.174838036,50,0,0,0,1,2,520,3,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
1000032097,100010,3,3,2,5353,2,4,3,5,4,4,475,4.021658983,0,0,0,0,1,2,414,2,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0
1000032098,100004,1,3,2,118,3,2,0,3,1,1,14,0.351383966,0,0,0,0,1,2,408,1,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0
1000032099,100008,1,7,1,82,3,0,2,3,2,1,9,1.203655193,15,0,0,0,0,3,536,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1
1000032100,100001,1,2,1,87,3,1,1,6,3,1,1,4.440254164,0,0,0,0,0,2,155,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0
1000032101,100007,3,7,3,5757,1,4,4,4,3,4,572,19.57816844,70,0,0,0,1,1,500,3,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
1000032102,100005,3,6,2,4799,2,5,1,5,1,4,41,1.068767526,0,0,0,0,1,3,481,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1
1000032103,100010,3,3,2,5353,2,7,2,5,1,1,179,2.405727424,12,0,0,0,0,2,222,2,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0
1000032104,100006,1,6,1,73,1,4,3,1,1,1,0,4.199066287,0,0,0,0,0,2,271,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0
1000032105,100024,2,5,3,572,2,2,1,2,3,1,17,1.570288928,13,0,0,0,0,3,341,2,0,1,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1
1000032106,100006,1,6,1,73,1,4,0,6,2,4,3,9.71701486,0,0,0,0,0,1,212,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0
1000032107,100012,1,4,1,71,3,3,2,6,2,1,3,1.435505438,25,0,0,0,1,3,285,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1
1000032108,100021,2,2,2,999,2,0,5,2,1,4,23,3.301288634,8,0,0,0,1,2,363,2,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,1,0,0,1,0
1000032109,100006,1,6,1,73,1,5,1,6,2,1,4,0.954029304,0,0,0,0,0,2,263,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0
1000032110,100009,2,7,3,639,2,4,2,4,3,4,44,3.708778064,14,0,0,0,1,1,417,2,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0
1000032111,100022,2,3,3,596,2,4,4,6,3,2,35,2.574408388,14,0,0,0,1,1,171,2,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0
1000032112,100020,2,4,2,481,1,6,1,3,3,1,35,7.438166813,0,0,0,0,0,2,258,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0
1000032113,100003,1,7,2,100,1,2,0,5,1,1,3,1.228446339,0,0,0,0,0,2,279,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0
1000032114,100007,3,7,3,5757,2,8,3,2,4,5,1467,0.0,0,0,0,0,1,0,436,3,1,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0
1000032115,100017,1,3,1,150,3,3,1,6,1,1,13,2.985866836,0,0,0,0,0,3,367,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1
1000032116,100021,2,2,2,999,2,1,1,6,3,1,65,3.488049428,0,0,0,0,0,2,355,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0
1000032117,100020,2,4,2,481,1,2,0,6,2,3,2,1.371662494,0,0,0,0,0,2,294,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0
1000032118,100015,1,7,1,126,3,4,1,6,2,1,10,6.409845139,0,0,0,0,0,2,255,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0
1000032119,100017,1,3,1,150,3,1,3,3,1,1,2,2.322663727,44,0,0,0,1,2,243,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0
1000032120,100002,3,1,3,5223,1,5,1,1,1,1,243,8.329095149,0,0,0,0,1,2,578,2,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0
1000032121,100007,3,7,3,5757,1,9,5,4,2,2,993,19.50565095,0,0,0,0,1,1,415,3,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0
1000032122,100025,2,3,2,547,2,3,1,6,3,4,25,0.303336886,0,0,0,0,1,2,289,1,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0
1000032123,100018,3,3,2,5721,1,13,2,5,3,3,132,0.56170081,0,0,0,0,0,2,315,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
1000032124,100015,1,7,1,126,3,5,1,3,1,1,14,4.265679005,2,0,0,0,1,2,421,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0
1000032125,100025,2,3,2,547,2,3,2,3,3,1,9,7.874589,13,0,0,0,0,2,462,2,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0
1000032126,100018,3,3,2,5721,1,14,2,1,3,4,1154,5.25857518,0,0,0,0,1,1,353,2,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
1000032127,100022,2,3,3,596,2,2,2,6,2,1,20,9.776789178,0,0,0,0,1,2,283,1,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,1,0
1000032128,100021,2,2,2,999,2,4,2,1,3,2,283,12.57903752,0,0,0,0,0,2,463,2,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0
1000032129,100023,1,5,1,101,1,3,1,6,1,2,15,2.453359747,8,0,0,0,0,2,381,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0
1000032130,100005,3,6,2,4799,2,5,1,3,3,1,51,4.75243367,0,0,0,0,1,2,331,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0
1000032131,100019,1,2,2,332,1,1,3,3,1,1,3,11.75538158,0,0,0,0,1,1,161,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0
1000032132,100009,2,7,3,639,2,3,1,6,1,1,18,2.820152156,0,0,0,0,1,2,449,1,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,1,0
1000032133,100024,2,5,3,572,2,2,1,2,4,1,34,6.572611378,16,0,0,0,1,0,301,2,1,1,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,1,0
1000032134,100002,3,1,3,5223,3,6,1,2,3,5,524,1.647085409,0,0,0,0,1,3,442,3,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
1000032135,100021,2,2,2,999,2,3,1,5,1,5,31,2.946992184,0,0,0,0,1,1,275,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1000032136,100002,3,1,3,5223,1,7,2,1,1,3,1067,10.83800964,0,0,1,0,1,3,502,3,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1
1000032137,100016,2,2,1,454,3,1,0,6,1,4,67,3.397972671,28,0,0,0,0,1,311,2,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0
1000032138,100007,3,7,3,5757,2,5,4,4,4,1,1624,5.735936888,10,0,0,0,0,1,512,3,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0
1000032139,100005,3,6,2,4799,2,7,1,4,3,4,818,19.33178609,0,0,0,0,0,2,455,3,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0
1000032140,100024,2,5,3,572,2,2,0,1,1,1,52,6.999251251,0,0,0,0,1,2,419,2,0,1,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,1,0
1000032141,100009,2,7,3,639,2,4,1,3,1,1,15,1.606240494,0,0,0,0,1,2,316,1,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,1,0
1000032142,100021,2,2,2,999,2,4,2,6,2,1,71,5.190670447,6,0,0,0,0,2,370,2,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,1,1,0
1000032143,100014,1,1,1,133,2,1,2,6,3,3,6,5.591390039,0,0,0,0,0,2,348,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0
1000032144,100009,2,7,3,639,2,8,0,6,2,2,38,5.114771093,0,0,0,0,0,2,169,2,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,1,0
1000032145,100024,2,5,3,572,2,1,1,6,4,2,195,0.941188424,8,0,0,0,1,2,397,2,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,1,0
1000032146,100024,2,5,3,572,2,3,2,5,2,1,18,5.1304844,0,0,0,0,1,2,434,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0
1000032147,100009,2,7,3,639,2,7,1,3,3,2,29,0.0,14,0,0,0,1,3,299,1,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1
1000032148,100005,3,6,2,4799,1,6,3,2,2,3,170,3.110062856,0,0,0,0,0,1,398,2,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0
1000032149,100010,3,3,2,5353,1,9,3,5,3,1,151,2.904763705,21,0,1,0,0,2,393,3,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
1000032150,100005,3,6,2,4799,1,7,1,5,2,1,649,6.159585442,42,0,0,0,1,2,475,3,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0
1000032151,100017,1,3,1,150,3,1,1,5,2,4,2,1.043402972,0,0,0,0,0,2,273,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0
1000032152,100020,2,4,2,481,1,2,1,6,1,1,20,1.52391916,0,0,0,0,0,2,398,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0
1000032153,100018,3,3,2,5721,1,9,2,5,2,1,457,1.722747037,30,0,0,0,1,2,425,2,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0
1000032154,100010,3,3,2,5353,2,4,2,3,3,1,381,0.85579694,0,0,0,0,1,2,342,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0
1000032155,100013,2,7,2,701,3,2,3,2,1,4,63,0.331528829,25,1,0,0,1,1,539,3,0,1,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0
1000032156,100005,3,6,2,4799,2,8,3,3,4,1,179,4.052555281,0,0,0,0,1,1,322,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0
1000032157,100024,2,5,3,572,2,1,2,1,1,4,91,6.681379692,30,0,0,0,1,2,579,3,0,1,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,1,0
1000032158,100009,2,7,3,639,2,3,0,3,2,1,18,1.813876281,24,0,0,0,1,2,427,2,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,1,0
1000032159,100017,1,3,1,150,3,2,2,6,2,2,3,15.75154095,0,0,0,0,0,2,283,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0
1000032160,100007,3,7,3,5757,1,10,6,3,3,5,428,2.340350893,48,0,0,0,0,2,544,3,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
1000032161,100002,3,1,3,5223,3,6,2,2,3,5,1175,6.782866318,0,0,0,0,1,1,532,3,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1000032162,100009,2,7,3,639,2,2,3,3,2,1,39,26.58202523,24,0,0,0,1,2,289,3,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,1,0
1000032163,100014,1,1,1,133,2,1,1,2,1,3,37,1.911880233,0,0,0,0,0,2,288,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,1,0
1000032164,100019,1,2,2,332,1,5,3,2,1,1,126,1.871890914,0,0,0,0,0,2,553,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0
1000032165,100016,2,2,1,454,3,3,2,6,3,5,13,2.239797146,24,0,0,0,0,1,404,2,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1000032166,100007,3,7,3,5757,1,2,4,5,2,1,180,0.910272189,6,0,0,0,1,2,379,2,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0
1000032167,100020,2,4,2,481,1,6,0,3,3,2,17,2.767118154,0,0,0,0,1,2,403,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
1000032168,100007,3,7,3,5757,2,7,3,4,2,2,107,20.47660958,2,0,0,0,1,2,295,3,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0
1000032169,100018,3,3,2,5721,1,8,3,2,1,4,287,0.0,4,0,0,0,1,3,358,2,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1
1000032170,100021,2,2,2,999,2,1,2,2,1,3,78,0.0,34,0,0,0,0,1,402,2,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0
1000032171,100015,1,7,1,126,3,5,0,1,2,1,7,10.48386677,72,0,0,0,0,2,445,2,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0
1000032172,100016,2,2,1,454,3,5,6,3,2,3,12,4.364980661,5,0,0,0,0,2,239,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0
1000032173,100012,1,4,1,71,3,2,5,3,2,1,10,7.39374351,0,0,0,0,0,2,333,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0
1000032174,100020,2,4,2,481,1,5,3,6,2,5,113,1.938354987,22,0,0,0,0,1,470,3,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
